date,min_temp,max_temp,temp_entry_3,temp_entry_6,temp_entry_9,temp_entry_12,temp_entry_15,temp_entry_18,temp_entry_21,temp_entry_24,humidity_entry_3,humidity_entry_6,humidity_entry_9,humidity_entry_12,humidity_entry_15,humidity_entry_18,humidity_entry_21,humidity_entry_24,pressure_entry_3,pressure_entry_6,pressure_entry_9,pressure_entry_12,pressure_entry_15,pressure_entry_18,pressure_entry_21,pressure_entry_24,wind_entry_3,wind_entry_6,wind_entry_9,wind_entry_12,wind_entry_15,wind_entry_18,wind_entry_21,wind_entry_24,discomfort_entry_3,discomfort_entry_6,discomfort_entry_9,discomfort_entry_12,discomfort_entry_15,discomfort_entry_18,discomfort_entry_21,discomfort_entry_24,pecipitation_3,pecipitation_6,pecipitation_9,pecipitation_12,pecipitation_15,pecipitation_18,pecipitation_21,pecipitation_24
2021/12/09,8.3,14.2,8.6,8.8,10.0,13.4,12.9,10.3,9.3,8.5,83,79,71,52,51,61,64,66,1023.5,1024.4,1026.1,1025.2,1024.5,1025.9,1026.5,1025.6,4,2,2,4,4,4,4,2,51,51,53,54,53,52,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021/12/08,9.3,10.6,9.9,9.7,9.5,10.1,9.9,9.1,8.8,8.5,96,96,93,93,89,89,88,88,1012.6,1014.0,1015.1,1014.8,1016.7,1019.4,1020.8,1022.0,5,4,4,4,3,5,3,3,54,54,53,55,53,53,51,51,0.5,2.0,1.0,1.0,4.0,7.0,8.5,9.0
2021/12/07,9.5,14.9,10.0,9.7,11.5,14.4,14.8,12.4,11.0,10.6,88,89,84,71,74,92,98,97,1019.9,1019.0,1019.0,1016.1,1014.5,1014.8,1014.8,1013.5,3,2,2,2,2,4,2,4,54,53,55,58,59,57,56,55,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/06,6.6,10.6,7.1,6.7,8.0,9.7,10.1,10.0,10.0,10.2,64,65,59,56,59,72,78,82,1028.3,1028.3,1028.6,1026.5,1025.0,1025.2,1023.9,1021.4,3,3,3,3,3,2,2,1,47,46,48,50,51,53,53,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/05,5.4,11.9,7.5,6.2,7.9,10.1,10.7,9.0,9.0,8.9,45,53,49,40,47,60,59,62,1019.4,1022.2,1025.8,1025.5,1025.6,1027.6,1028.8,1028.1,4,3,3,2,2,3,2,2,46,45,46,49,50,50,50,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/04,5.1,14.9,6.5,6.2,9.9,13.7,14.3,10.1,10.7,8.7,72,72,59,44,39,55,44,44,1007.4,1007.8,1009.1,1007.7,1007.2,1009.6,1014.0,1016.8,2,2,2,1,1,1,3,3,47,47,50,53,54,51,50,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/03,4.6,16.1,6.1,5.1,9.5,12.5,15.2,10.3,10.8,8.1,65,68,56,47,42,61,61,65,1014.7,1013.0,1012.2,1008.3,1005.5,1006.3,1007.2,1007.3,3,1,4,1,4,1,2,2,46,45,50,52,56,52,52,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/02,6.1,13.8,9.5,7.1,9.6,12.8,12.1,9.5,10.8,9.2,39,49,39,28,33,51,67,60,1004.5,1008.7,1012.5,1011.9,1013.0,1014.8,1015.7,1015.1,3,2,4,2,4,3,2,2,48,46,48,50,51,49,52,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/12/01,11.8,20.3,17.0,16.9,12.0,19.9,18.2,14.4,12.2,10.3,95,99,98,63,54,32,37,39,1001.2,995.7,993.8,993.3,994.2,997.4,1000.2,1002.3,10,5,4,1,3,3,3,4,65,64,57,65,62,53,51,49,0.0,0.0,0.0,0.0,0.0,13.0,29.0,16.0
2021/11/30,3.8,16.1,5.4,4.4,8.4,13.4,15.3,15.4,14.0,15.0,72,72,59,43,66,77,93,100,1022.9,1022.6,1022.3,1018.2,1015.4,1014.3,1012.3,1006.8,1,2,1,2,4,3,4,4,45,44,48,53,59,60,60,62,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/29,4.0,13.6,5.0,4.7,7.9,12.0,12.5,8.3,7.3,7.4,68,72,56,46,47,62,62,61,1028.7,1028.6,1028.4,1025.5,1023.4,1024.4,1024.8,1024.1,1,1,2,2,2,1,1,2,45,44,47,52,52,49,47,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/28,3.8,14.4,5.6,4.4,10.2,13.6,13.0,10.9,7.7,6.7,61,71,44,36,35,39,53,60,1024.8,1026.2,1027.7,1026.6,1026.2,1028.0,1029.2,1029.0,3,2,5,7,5,3,2,1,45,44,50,52,52,49,47,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/27,7.6,13.8,9.8,8.4,10.7,12.7,11.0,8.5,7.2,6.2,53,54,46,37,33,44,52,59,1013.7,1016.2,1018.9,1017.5,1019.0,1022.0,1023.5,1024.0,3,2,4,5,6,4,5,3,49,48,50,52,49,47,46,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/26,8.3,17.3,9.7,9.0,13.0,16.7,15.4,12.3,10.3,9.6,62,63,50,45,46,69,83,67,1009.9,1011.6,1012.9,1011.1,1010.4,1011.4,1011.3,1012.2,1,3,2,1,2,3,2,1,50,50,54,58,56,55,54,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/25,6.0,18.5,7.0,6.3,12.9,17.2,17.5,13.2,13.3,12.2,59,70,51,35,43,56,48,51,1008.8,1009.3,1009.5,1007.0,1006.1,1007.0,1008.4,1009.2,1,1,4,2,2,2,5,2,47,47,53,57,59,55,54,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/24,7.2,16.9,9.2,9.1,12.3,15.7,14.8,10.9,11.5,8.5,54,54,47,40,45,60,35,49,1002.5,1003.8,1004.7,1003.6,1004.1,1007.1,1008.9,1009.4,3,5,5,3,3,2,2,1,49,49,52,56,55,52,50,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/23,11.9,17.0,13.2,12.5,12.7,14.2,15.5,11.5,10.4,8.3,60,52,50,45,46,68,74,69,998.2,1000.4,1002.0,1000.6,1000.2,1001.3,1002.2,1002.5,5,4,3,2,2,2,2,3,55,53,53,55,57,54,53,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021/11/22,11.9,16.6,12.0,11.9,12.6,14.5,16.4,13.7,13.5,12.7,99,99,99,96,97,100,98,95,1014.0,1011.7,1009.9,1005.7,1000.5,996.9,995.9,996.4,1,2,1,3,4,4,3,2,57,56,58,60,63,59,59,57,1.5,0.0,11.5,0.5,0.0,0.0,0.5,3.0
2021/11/21,9.4,15.8,10.7,10.6,12.6,15.1,14.2,12.7,12.6,12.4,82,82,75,66,75,95,99,100,1019.7,1019.8,1021.0,1019.4,1018.4,1018.8,1018.7,1016.6,2,1,2,2,2,1,2,2,54,54,56,59,58,57,58,58,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/20,8.3,18.7,9.6,9.3,14.0,17.9,17.0,13.8,13.0,11.4,82,76,63,52,57,68,74,80,1013.0,1014.4,1016.3,1015.2,1015.8,1018.1,1019.2,1019.6,1,2,2,3,3,4,1,2,52,52,57,60,61,57,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/19,8.4,17.6,10.4,8.8,12.3,16.6,16.9,12.7,12.1,10.6,79,86,67,52,54,77,79,77,1015.2,1015.1,1015.7,1013.1,1011.6,1011.6,1012.9,1012.8,3,2,2,1,1,2,2,1,53,51,55,59,59,56,56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/18,9.6,17.4,10.8,10.2,13.3,15.8,15.3,12.6,12.1,10.4,78,80,66,61,64,73,75,83,1017.9,1017.4,1017.9,1015.0,1014.8,1014.9,1015.7,1015.2,2,2,3,2,2,2,2,2,54,53,56,59,59,55,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/17,9.8,17.6,12.2,10.5,12.3,16.6,16.1,14.2,13.4,10.9,65,69,63,47,52,62,63,75,1018.1,1019.4,1020.1,1017.9,1016.8,1018.5,1019.0,1018.4,2,2,2,2,1,2,2,2,54,53,54,58,59,57,56,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/16,11.2,18.8,12.1,12.6,14.1,16.6,16.7,14.7,12.7,12.1,76,69,65,60,65,68,73,59,1015.8,1016.2,1017.1,1015.4,1014.9,1016.5,1018.2,1018.5,1,2,3,2,3,2,1,2,56,55,57,60,61,58,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/15,9.5,20.4,10.6,10.5,15.4,18.9,18.8,14.1,13.5,12.5,74,68,51,37,41,51,60,68,1013.3,1014.0,1015.4,1013.6,1012.6,1013.7,1014.9,1015.2,1,2,3,2,2,1,2,4,53,52,57,59,60,56,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/14,8.9,19.6,10.7,9.1,14.0,18.5,18.5,15.0,13.5,12.4,74,76,56,52,46,61,65,66,1015.8,1016.3,1016.4,1012.8,1011.3,1012.1,1013.0,1013.1,3,2,1,2,4,2,2,2,53,52,56,62,61,58,56,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/13,8.6,18.4,11.1,8.9,12.8,17.6,16.2,12.0,13.3,11.7,55,69,53,36,44,57,63,75,1010.3,1012.3,1014.5,1013.1,1014.0,1016.0,1017.1,1016.6,2,2,2,2,3,2,3,1,52,50,53,58,58,53,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/12,9.7,21.5,11.3,10.0,14.3,19.8,18.6,14.4,13.1,13.2,64,76,57,33,38,46,48,49,1004.2,1005.2,1006.4,1004.2,1004.6,1007.0,1009.3,1010.1,2,0,1,4,5,1,2,2,53,53,56,60,60,55,54,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/11,10.8,20.7,11.9,12.6,15.5,19.8,19.0,16.6,15.0,14.1,55,55,45,41,44,48,50,50,1000.3,1001.1,1002.3,1000.3,1000.2,1002.1,1003.8,1004.5,3,3,2,3,4,3,3,4,53,53,56,62,62,58,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/10,13.6,20.9,14.5,14.4,16.2,20.1,18.4,15.9,14.9,13.7,97,81,73,41,44,41,43,45,996.1,996.5,998.5,997.0,997.4,999.9,1000.5,1000.2,1,2,2,4,6,5,5,3,61,59,61,63,61,56,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/09,14.2,19.8,14.6,14.4,15.7,16.9,19.4,16.9,16.2,14.7,95,99,100,100,100,100,100,100,1011.1,1008.3,1005.8,1001.5,998.6,998.2,997.4,995.8,2,2,2,3,3,3,2,2,60,61,62,64,68,64,64,61,0.0,0.0,0.0,10.5,29.0,15.5,4.5,0.0
2021/11/08,12.7,21.5,12.8,13.1,15.9,19.7,20.6,18.2,16.4,15.1,97,94,80,69,51,61,80,91,1021.8,1022.0,1022.4,1019.9,1017.3,1017.3,1015.3,1013.4,2,3,2,2,5,2,2,4,58,59,61,65,65,63,62,61,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0
2021/11/07,12.2,19.2,13.5,13.2,14.3,17.9,18.5,17.1,16.3,14.3,76,77,72,57,62,74,79,95,1019.6,1020.6,1021.5,1020.3,1019.8,1021.5,1022.1,1021.5,2,2,2,3,3,3,2,2,57,57,58,61,63,63,62,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/06,10.6,19.6,12.0,11.5,15.0,17.9,18.3,15.9,14.7,14.2,79,71,63,47,49,65,71,77,1017.7,1018.5,1019.3,1017.0,1016.9,1018.3,1019.2,1019.3,2,2,3,4,2,2,2,2,56,54,59,60,61,59,58,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/05,11.5,20.3,12.5,12.4,16.8,19.0,18.7,14.9,14.9,14.2,79,71,54,43,40,59,67,72,1013.4,1014.3,1015.6,1014.0,1013.6,1015.0,1016.9,1017.3,2,1,3,2,3,2,3,2,56,55,59,62,60,57,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/04,11.6,20.3,14.3,12.6,16.9,19.4,18.6,14.7,14.0,13.8,59,64,49,39,43,56,73,72,1010.9,1011.5,1012.9,1011.0,1010.4,1011.7,1012.6,1013.0,1,3,2,2,2,1,1,2,57,55,59,61,60,57,58,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/03,13.5,22.1,14.6,14.4,16.9,20.8,20.6,17.5,16.4,15.8,90,77,61,44,43,54,54,52,1010.3,1010.3,1011.0,1008.5,1007.9,1009.1,1010.6,1010.9,3,2,2,4,2,1,3,2,60,59,60,64,63,61,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/02,15.7,21.9,16.4,16.1,17.4,19.7,20.0,17.8,17.3,16.0,93,92,82,67,61,73,78,77,1014.6,1014.2,1014.3,1011.9,1010.3,1010.5,1011.6,1010.9,1,1,1,2,3,2,2,2,63,63,64,65,65,63,63,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/11/01,12.4,21.4,13.4,12.4,15.7,19.8,20.2,18.4,17.3,16.8,88,88,72,69,70,85,92,95,1018.8,1018.6,1019.2,1017.1,1016.1,1016.5,1017.1,1015.7,1,2,2,2,2,3,1,2,58,57,60,66,66,65,65,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/31,12.3,16.4,13.0,12.9,14.9,15.0,13.2,13.0,13.3,14.9,69,69,63,69,95,97,93,80,1023.2,1022.9,1023.1,1021.5,1020.3,1020.5,1020.4,1019.5,2,2,2,2,2,1,1,1,56,55,57,59,59,59,59,59,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0
2021/10/30,9.5,20.4,10.8,9.7,15.3,18.5,18.4,14.3,14.6,14.7,72,77,57,42,42,68,75,66,1021.3,1022.9,1024.5,1022.0,1021.7,1022.6,1023.5,1023.2,2,2,2,1,2,2,2,3,53,52,58,60,60,58,59,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/29,10.9,20.0,13.8,11.4,15.4,18.5,18.7,16.2,13.1,13.2,53,65,45,39,40,56,77,58,1017.2,1017.9,1017.8,1015.5,1015.6,1017.6,1019.5,1020.4,2,2,3,5,3,3,1,3,55,54,56,60,60,59,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/28,13.6,23.0,14.0,14.0,17.9,21.9,21.2,19.3,17.5,14.8,97,91,67,47,50,33,39,55,1012.5,1012.5,1013.7,1012.1,1010.7,1013.5,1015.4,1016.4,1,2,2,3,2,5,3,3,60,60,62,65,65,60,58,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/27,12.8,16.6,13.3,13.2,14.8,15.3,16.0,15.2,15.1,14.1,98,92,80,92,90,91,90,96,1014.0,1015.2,1016.4,1014.5,1012.6,1012.9,1013.5,1012.2,1,2,2,1,2,1,2,2,59,58,59,62,63,61,61,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/26,11.2,20.4,12.1,11.3,13.7,18.6,19.5,16.5,15.1,13.3,99,95,94,65,67,81,84,96,1013.0,1011.9,1010.9,1009.4,1010.4,1011.8,1014.0,1013.7,4,4,3,3,3,2,2,2,58,56,59,63,65,62,61,59,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.0
2021/10/25,10.9,17.3,11.1,11.6,14.7,16.6,16.1,15.5,14.8,12.3,79,73,64,59,59,62,66,97,1024.2,1024.0,1023.8,1021.4,1020.9,1019.3,1018.2,1015.4,2,2,2,2,2,3,2,4,54,54,58,60,60,59,58,57,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/24,7.9,19.5,8.7,8.4,13.8,18.7,17.8,16.2,12.5,12.3,77,80,55,49,45,53,77,79,1023.0,1023.8,1025.3,1023.1,1022.6,1023.6,1024.6,1024.6,2,2,2,1,2,4,1,2,50,51,55,61,59,59,56,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/23,8.6,19.2,10.2,8.7,15.1,18.0,17.7,14.2,13.1,10.1,96,99,67,44,36,45,50,66,1012.7,1014.1,1016.2,1015.6,1016.4,1019.4,1022.0,1022.3,2,1,4,4,4,6,4,1,55,52,59,60,58,55,54,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/22,10.6,15.3,11.6,10.8,10.9,10.7,11.4,11.2,10.6,10.6,84,93,94,97,97,95,97,96,1014.7,1014.8,1015.1,1013.2,1012.2,1011.7,1012.4,1012.0,2,2,2,3,3,2,3,2,55,55,55,55,56,56,55,55,0.5,2.0,0.5,1.5,5.0,1.0,0.0,0.0
2021/10/21,12.3,19.3,13.4,12.7,14.6,18.3,17.3,16.6,15.4,15.2,48,54,52,39,47,49,55,57,1010.6,1012.1,1014.4,1013.2,1012.9,1014.2,1014.9,1014.8,4,2,3,2,1,2,3,2,54,53,56,60,59,58,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/20,11.6,22.3,13.2,11.6,17.6,21.3,20.4,15.8,14.9,14.0,100,100,64,35,33,48,47,46,1002.3,1002.7,1003.9,1003.3,1003.5,1006.3,1008.8,1009.7,1,2,4,6,6,3,6,4,59,56,62,63,61,57,55,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2021/10/19,11.5,15.4,12.8,12.7,12.1,14.3,15.0,15.1,13.0,12.7,69,73,86,68,64,64,86,99,1019.2,1018.6,1017.4,1013.2,1010.0,1008.2,1006.7,1004.6,3,3,4,5,2,2,2,2,55,56,56,58,59,59,58,58,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0
2021/10/18,9.2,18.8,11.2,9.9,13.8,16.2,17.0,14.5,12.7,13.5,63,71,57,44,47,57,68,64,1018.7,1020.4,1021.8,1020.1,1019.9,1021.2,1021.8,1020.5,3,2,4,3,3,3,3,2,53,51,55,58,59,57,55,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/17,16.2,21.2,20.2,20.2,16.2,14.1,13.2,13.6,12.4,11.7,96,69,97,93,95,79,76,66,1003.9,1004.8,1008.1,1009.9,1011.5,1014.5,1017.0,1018.0,3,4,2,3,4,4,3,4,69,66,63,60,59,58,56,54,0.0,0.0,0.0,2.5,5.5,3.5,0.0,0.0
2021/10/16,18.9,23.2,19.6,20.2,20.3,21.6,22.7,22.2,20.7,20.9,94,92,97,86,76,84,100,99,1012.8,1012.7,1013.7,1011.2,1009.2,1008.0,1006.4,1004.6,3,2,2,2,4,5,2,2,67,68,69,70,70,71,69,69,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
2021/10/15,16.6,25.4,17.9,17.2,21.2,24.6,23.8,21.9,21.0,19.4,95,92,74,60,64,76,82,94,1012.7,1013.2,1014.0,1012.1,1011.2,1012.7,1013.2,1013.5,2,1,2,1,2,2,3,1,65,64,68,71,70,69,69,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/14,15.9,24.5,16.2,16.3,18.4,23.0,23.2,19.2,18.6,17.4,96,91,84,65,61,79,90,92,1017.3,1017.4,1017.7,1015.1,1013.0,1013.4,1014.3,1013.4,2,2,2,2,2,2,2,2,63,63,65,70,70,66,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/13,17.0,18.5,18.2,17.3,17.2,18.1,17.8,17.2,17.0,16.5,93,98,97,97,95,98,99,100,1021.2,1022.0,1022.4,1020.8,1019.2,1019.5,1019.5,1018.3,2,3,3,2,3,3,2,2,66,65,65,66,65,65,65,64,0.0,0.5,0.0,0.5,1.5,4.0,1.5,0.5
2021/10/12,21.2,23.8,22.2,21.3,22.1,21.5,19.3,18.9,19.1,18.0,87,84,81,84,97,98,94,95,1017.5,1019.2,1020.7,1020.6,1020.7,1022.0,1022.3,1021.8,3,5,4,3,4,2,2,4,71,69,70,69,67,67,67,66,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0
2021/10/11,19.5,29.3,21.2,19.7,25.2,27.4,27.7,24.8,22.9,22.5,92,94,68,61,62,76,91,94,1016.6,1016.0,1015.9,1013.9,1012.8,1014.0,1015.5,1016.4,2,2,4,4,4,2,2,2,70,67,73,76,76,73,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/10,19.7,26.7,20.1,19.7,21.4,23.8,25.7,23.6,22.6,22.2,82,84,76,79,69,77,84,86,1023.8,1023.5,1024.4,1022.1,1019.7,1019.5,1019.8,1018.3,2,2,2,2,3,3,3,3,67,67,69,72,74,72,71,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/09,20.3,28.1,21.2,21.3,23.1,26.9,25.2,22.3,21.3,20.6,92,96,86,66,67,80,83,83,1020.2,1021.6,1023.2,1022.7,1022.5,1023.9,1025.0,1024.9,2,1,4,4,5,3,4,2,70,70,72,75,73,70,69,68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/08,20.2,29.2,20.7,20.7,24.3,28.4,28.3,25.3,23.9,22.9,86,86,74,57,61,74,83,89,1017.0,1018.3,1018.7,1017.1,1016.4,1017.5,1019.2,1019.7,2,2,1,1,3,5,3,3,68,68,73,77,77,74,72,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/07,18.2,24.1,20.0,18.3,20.7,21.2,23.7,22.4,22.5,21.3,77,90,78,78,72,83,88,84,1017.7,1018.2,1018.8,1017.7,1016.3,1016.7,1017.5,1017.0,2,2,2,1,1,2,2,2,67,66,67,69,71,71,71,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/06,19.5,28.5,20.5,19.8,25.7,27.4,24.7,21.5,20.8,20.2,92,96,56,64,67,72,74,76,1012.1,1011.9,1013.8,1013.4,1013.6,1015.8,1017.6,1017.9,2,2,3,3,4,5,2,2,69,68,72,76,72,68,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/05,19.3,29.1,21.5,19.5,24.2,27.3,26.7,24.5,23.2,22.6,83,95,73,52,61,75,79,83,1019.0,1019.5,1020.0,1017.2,1015.0,1015.0,1014.9,1013.3,3,1,2,1,5,4,2,3,69,67,73,74,74,73,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/04,18.6,29.7,20.8,19.2,24.3,28.1,27.2,24.1,23.5,22.6,81,88,70,59,65,79,81,81,1023.1,1023.3,1024.2,1022.4,1020.4,1020.7,1021.5,1020.2,2,2,2,4,5,3,3,4,68,67,72,77,76,73,72,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/03,17.9,27.7,19.3,19.1,23.2,26.7,25.6,22.6,20.4,19.6,94,93,62,60,59,61,84,89,1014.9,1018.2,1020.8,1020.7,1021.6,1023.1,1024.6,1023.4,2,2,2,1,4,2,2,2,67,67,70,74,73,68,68,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/02,15.2,30.1,15.7,16.0,23.8,28.7,27.5,24.2,18.1,18.3,94,94,61,42,59,76,98,99,1000.1,1002.8,1005.2,1006.0,1005.8,1008.2,1010.8,1012.7,3,2,1,5,4,2,2,1,62,63,70,74,75,73,66,67,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/10/01,19.4,21.3,20.0,19.5,19.7,17.9,17.4,17.7,20.0,19.0,99,99,98,98,99,90,70,70,1003.2,1001.7,999.4,996.0,992.6,991.7,994.4,997.2,2,3,4,4,5,6,4,3,69,68,68,65,65,65,66,65,0.0,0.5,5.0,28.5,23.5,10.5,5.0,4.5
2021/09/30,19.3,29.2,19.8,19.6,23.9,28.9,26.2,23.6,22.0,21.3,96,97,74,62,70,81,89,98,1009.7,1008.9,1009.0,1007.0,1005.9,1006.2,1006.4,1004.8,2,1,1,4,3,4,2,3,68,68,72,77,75,72,71,71,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/29,17.5,26.3,18.1,18.7,22.8,24.8,24.7,22.8,21.9,21.4,93,86,71,59,66,79,84,86,1013.8,1014.6,1014.7,1012.9,1011.6,1011.7,1012.5,1011.2,2,1,2,2,3,4,2,2,66,66,70,71,72,71,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/28,16.9,26.6,18.0,17.8,21.8,23.9,25.3,22.1,20.8,19.4,79,80,68,63,56,72,78,89,1015.2,1015.6,1016.1,1014.8,1013.0,1014.0,1015.3,1014.8,2,2,3,2,3,2,3,2,65,64,68,70,72,69,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/27,17.0,24.8,18.1,18.1,21.6,22.5,22.8,21.2,20.1,18.4,81,81,74,71,64,67,78,82,1016.4,1016.9,1016.7,1015.3,1014.5,1015.0,1016.2,1015.9,3,3,3,2,3,4,4,3,65,65,68,70,69,67,67,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/26,19.5,21.3,20.0,19.7,20.0,20.6,20.9,19.7,19.3,18.4,74,77,73,73,72,74,80,82,1021.3,1021.0,1020.9,1020.0,1018.5,1018.4,1018.7,1017.5,3,2,2,2,3,3,3,3,67,66,67,67,67,66,66,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/25,21.1,24.5,22.4,21.3,22.0,22.9,23.5,21.6,20.4,20.7,73,78,78,73,69,74,74,73,1019.6,1020.5,1022.3,1021.6,1020.8,1022.0,1023.0,1022.4,3,4,3,3,4,3,3,3,70,69,70,70,71,68,67,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2021/09/24,21.2,30.6,21.9,21.9,26.4,29.8,29.5,25.8,24.6,24.2,82,71,49,45,42,68,69,67,1013.0,1014.6,1015.7,1015.0,1014.0,1015.6,1017.6,1018.5,1,3,3,3,3,5,4,3,69,68,72,76,76,74,72,72,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/23,23.4,31.7,25.5,23.5,28.9,29.4,30.5,25.9,23.5,23.0,87,99,75,68,49,71,89,87,1007.2,1007.9,1009.7,1008.7,1007.9,1008.7,1010.3,1011.6,3,1,1,2,4,3,1,2,76,74,79,79,78,74,73,72,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
2021/09/22,20.6,29.5,21.5,20.9,23.1,25.7,28.4,26.8,26.5,25.9,88,100,91,82,78,77,86,85,1010.1,1010.0,1009.5,1007.3,1006.0,1005.8,1007.4,1007.0,1,1,2,4,5,6,5,4,70,69,73,75,79,76,77,76,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/21,18.6,27.9,18.7,19.7,22.8,24.7,27.1,24.2,22.5,21.6,92,87,68,64,56,68,80,85,1015.3,1015.2,1015.3,1013.2,1011.2,1011.8,1012.3,1011.5,2,2,3,2,2,5,2,1,66,67,69,72,75,72,70,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021/09/20,17.8,28.3,18.5,18.5,23.4,27.2,26.8,23.2,21.0,20.2,86,86,54,51,49,63,77,86,1013.1,1013.9,1014.9,1014.1,1013.8,1014.9,1016.5,1016.4,2,2,4,3,4,3,2,2,66,66,69,74,73,70,68,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
